product_id,name,category,brand,price,rating,description,category_encoded,brand_encoded,product_idx,log_price,price_normalized,rating_normalized,unique_users,total_interactions,avg_user_rating,purchase_count,purchase_rate
P04251,Apple Smartphone Pro 65GB,Electronics,Apple,32440.0,4.3,Experience cutting-edge technology with Apple Smartphone Pro 65GB. Features latest innovations from Apple. This premium product offers great value for money.,3,2,4250,10.3871783338948,0.8198676250476253,0.7999999999999998,10,10,3.9,2.0,0.19998000199980004
P04252,Maybelline Advanced Sunscreen SPF50,Beauty,Maybelline,2660.0,3.7,Discover the magic of Maybelline Advanced Sunscreen SPF50. Trusted skincare from Maybelline. This mid-range product offers great value for money.,0,25,4251,7.886457270977689,0.5250015411730551,0.6285714285714286,7,8,4.6,2.0,0.2499687539057618
P04253,Britannia Neo Cereal 1000g,Grocery,Britannia,660.0,3.9,Healthy living starts with Britannia Neo Cereal 1000g. Fresh quality from Britannia. This budget-friendly product offers great value for money.,4,5,4252,6.493753839851686,0.360784502805824,0.6857142857142855,9,9,0.0,0.0,0.0
P04254,Nerf Deluxe Remote Control Car,Toys,Nerf,3200.0,1.9,Create happy memories with Nerf Deluxe Remote Control Car. Trusted toy from Nerf. This mid-range product offers great value for money.,7,26,4253,8.071218539969863,0.5467871903793151,0.11428571428571427,12,12,3.8,1.0,0.08332638946754438
P04255,Peter England Eco Formal Shirt,Clothing,Peter England,10910.0,3.8076158940397353,"Express yourself with Peter England Eco Formal Shirt from Peter England. Trendy design, lasting comfort. This premium product offers great value for money.",2,36,4254,9.297526733655099,0.6913841628515103,0.6593188268684957,10,10,2.6,3.0,0.29997000299970006
P04256,Pigeon Ultra Vacuum Cleaner,Home & Kitchen,Pigeon,3030.0,3.8,Bring home Pigeon Ultra Vacuum Cleaner by Pigeon. Built for modern households. This mid-range product offers great value for money.,5,38,4255,8.016647877057803,0.5403526312011924,0.657142857142857,8,8,0.0,1.0,0.1249843769528809
P04257,Maybelline Royal Body Lotion,Beauty,Maybelline,4410.0,4.3,Discover the magic of Maybelline Royal Body Lotion. Trusted skincare from Maybelline. This mid-range product offers great value for money.,0,25,4256,8.39185670010494,0.5845944132726553,0.7999999999999998,6,6,0.0,0.0,0.0
P04258,LG Pro Washing Machine 64kg,Home & Kitchen,LG,20100.0,3.0,Transform your kitchen with LG Pro Washing Machine 64kg. Reliable performance by LG. This premium product offers great value for money.,5,18,4257,9.908524844053396,0.763428431498469,0.42857142857142855,10,10,0.0,0.0,0.0
P04259,Puma Max Sneakers,Clothing,Puma,960.0,4.0,"Express yourself with Puma Max Sneakers from Puma. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,40,4258,6.8679744089702925,0.40490975746041485,0.7142857142857142,12,12,0.0,0.0,0.0
P04260,Puma Pro Swimming Goggles,Sports,Puma,4050.0,5.0,Elevate your game with Puma Pro Swimming Goggles by Puma. Professional grade quality. This mid-range product offers great value for money.,6,40,4259,8.30671904320269,0.574555625719221,0.9999999999999998,12,12,0.0,1.0,0.08332638946754438
P04261,Nivea Classic Perfume 128ml,Beauty,Nivea,200.0,4.6,Discover the magic of Nivea Classic Perfume 128ml. Trusted skincare from Nivea. This budget-friendly product offers great value for money.,0,29,4260,5.303304908059076,0.22041578284915636,0.8857142857142855,12,12,0.0,0.0,0.0
P04262,Gold Self Help Guide,Books,Oxford,500.0,3.7,Gold Self Help Guide - A must-read for every book lover. Thought-provoking content. This budget-friendly product offers great value for money.,1,32,4261,6.2166061010848646,0.32810534094459015,0.6285714285714286,14,14,0.0,0.0,0.0
P04263,Haldirams Essential Honey 8g,Grocery,Haldirams,720.0,3.9,Haldirams Essential Honey 8g - Goodness in every bite. Premium selection from Haldirams. This budget-friendly product offers great value for money.,4,12,4262,6.580639137284949,0.3710293588916676,0.6857142857142855,10,10,0.0,0.0,0.0
P04264,LG Bluetooth Speaker Eco,Electronics,LG,17950.0,3.5,LG Bluetooth Speaker Eco - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,3,18,4263,9.79540110267107,0.7500897368678348,0.5714285714285714,7,7,0.0,0.0,0.0
P04265,Lego Gold Building Blocks Set,Toys,Lego,4960.0,4.2,Create happy memories with Lego Gold Building Blocks Set. Trusted toy from Lego. This mid-range product offers great value for money.,7,21,4264,8.509362612301048,0.5984498202891253,0.7714285714285714,7,7,0.0,0.0,0.0
P04266,Bajaj Ultra Pressure Cooker 16L,Home & Kitchen,Bajaj,800.0,2.9,Transform your kitchen with Bajaj Ultra Pressure Cooker 16L. Reliable performance by Bajaj. This budget-friendly product offers great value for money.,5,3,4265,6.68586094706836,0.3834363176081415,0.39999999999999997,10,10,0.0,0.0,0.0
P04267,Pigeon Lite Electric Kettle,Home & Kitchen,Pigeon,40290.0,3.5,Pigeon Lite Electric Kettle - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,38,4266,10.603883397931984,0.8454198445798164,0.5714285714285714,3,3,0.0,0.0,0.0
P04268,LG Essential Pressure Cooker 750L,Home & Kitchen,LG,17090.0,3.3,Transform your kitchen with LG Essential Pressure Cooker 750L. Reliable performance by LG. This premium product offers great value for money.,5,18,4267,9.746307288148506,0.744300966162698,0.5142857142857142,9,9,0.0,1.0,0.11109876680368849
P04269,Mattel Lite Puzzle 64 Pieces,Toys,Mattel,2110.0,3.5,Spark imagination with Mattel Lite Puzzle 64 Pieces from Mattel. Safe and educational. This mid-range product offers great value for money.,7,24,4268,7.65491704784832,0.4977000720623979,0.5714285714285714,11,11,3.5,1.0,0.0909008271975275
P04270,Garnier Royal Hair Oil 50ml,Beauty,Garnier,1530.0,3.9,Enhance your beauty routine with Garnier Royal Hair Oil 50ml by Garnier. Dermatologically tested. This mid-range product offers great value for money.,0,10,4269,7.333676395657684,0.459821807869961,0.6857142857142855,16,16,3.0,1.0,0.06249609399412536
P04271,Realme Bluetooth Speaker Eco,Electronics,Realme,12190.0,2.2,Realme Bluetooth Speaker Eco - Perfect blend of style and performance. High-quality build with premium features. This premium product offers great value for money.,3,41,4270,9.408453253565146,0.7044637777708789,0.2,11,11,0.0,1.0,0.0909008271975275
P04272,Adidas Max Football,Sports,Adidas,3680.0,3.6,Adidas Max Football - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,0,4271,8.210939733379021,0.5632620550676548,0.5999999999999999,9,9,0.0,1.0,0.11109876680368849
P04273,Maybelline Deluxe Hair Oil 65ml,Beauty,Maybelline,2780.0,3.4,Maybelline Deluxe Hair Oil 65ml - Your secret to radiant skin. Premium formulation by Maybelline. This mid-range product offers great value for money.,0,25,4272,7.930565854233965,0.5302024911721972,0.5428571428571427,11,11,4.5,1.0,0.0909008271975275
P04274,Adidas Advanced Formal Shirt,Clothing,Adidas,7540.0,4.5,Adidas Advanced Formal Shirt - Comfort meets fashion. Perfect for any occasion. This premium product offers great value for money.,2,0,4273,8.928110078202646,0.6478253493050525,0.857142857142857,13,13,3.1,3.0,0.2307514806553342
P04275,Puma Max Dress,Clothing,Puma,4150.0,3.8076158940397353,Step out in style with Puma Max Dress. Made with premium quality fabric by Puma. This mid-range product offers great value for money.,2,40,4274,8.33110454805304,0.5774309797221737,0.6593188268684957,12,12,0.0,0.0,0.0
P04276,Nerf Gold Puzzle 1000 Pieces,Toys,Nerf,1090.0,3.7985197368421053,Create happy memories with Nerf Gold Puzzle 1000 Pieces. Trusted toy from Nerf. This mid-range product offers great value for money.,7,26,4275,6.994849985833071,0.4198699643557868,0.6567199248120299,14,14,4.9,1.0,0.07142346975216056
P04277,Peter England Advanced T-Shirt,Clothing,Peter England,4250.0,3.7,"Express yourself with Peter England Advanced T-Shirt from Peter England. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,36,4276,8.35490952835879,0.5802378826685104,0.6285714285714286,10,10,4.2,2.0,0.19998000199980004
P04278,Deluxe Science Fiction Novel,Books,Oxford,170.0,4.5,Dive into Deluxe Science Fiction Novel. An enriching read published by Oxford. This budget-friendly product offers great value for money.,1,32,4277,5.14166355650266,0.20135625916520167,0.857142857142857,9,9,4.8,4.0,0.44439506721475397
P04279,Nerf Neo Doll House,Toys,Nerf,6210.0,4.4,Create happy memories with Nerf Neo Doll House. Trusted toy from Nerf. This premium product offers great value for money.,7,26,4278,8.734077192559303,0.6249464612991289,0.8285714285714285,9,9,0.0,0.0,0.0
P04280,Yonex Max Dumbbell Set 16kg,Sports,Yonex,580.0,5.0,Train like a pro with Yonex Max Dumbbell Set 16kg. Premium sports gear from Yonex. This budget-friendly product offers great value for money.,6,51,4279,6.364750756851911,0.3455734365034043,0.9999999999999998,10,10,0.0,0.0,0.0
P04281,Stories of Lite Adventures,Books,Oxford,380.0,4.5,Dive into Stories of Lite Adventures. An enriching read published by Oxford. This budget-friendly product offers great value for money.,1,32,4280,5.942799375126701,0.2958201260043754,0.857142857142857,15,15,4.0,2.0,0.13332444503699753
P04282,Hasbro Smart Educational Kit,Toys,Hasbro,1100.0,4.0,Hasbro Smart Educational Kit - Fun for all ages. Quality entertainment by Hasbro. This mid-range product offers great value for money.,7,14,4281,7.00397413672268,0.4209458151099534,0.7142857142857142,8,8,0.0,0.0,0.0
P04283,LG Gold Water Purifier,Home & Kitchen,LG,6030.0,4.4,Bring home LG Gold Water Purifier by LG. Built for modern households. This premium product offers great value for money.,5,18,4282,8.704668113450987,0.6214787654750649,0.8285714285714285,9,9,5.0,2.0,0.22219753360737698
P04284,Amul Neo Honey 50g,Grocery,Amul,50.0,3.6,Pure and natural Amul Neo Honey 50g by Amul. Quality you can trust. This budget-friendly product offers great value for money.,4,1,4283,3.9318256327243257,0.05870133615218959,0.5999999999999999,8,8,3.9,2.0,0.2499687539057618
P04285,Decathlon Royal Swimming Goggles,Sports,Decathlon,8720.0,3.9,Elevate your game with Decathlon Royal Swimming Goggles by Decathlon. Professional grade quality. This premium product offers great value for money.,6,7,4284,9.073489189226986,0.6649673527778062,0.6857142857142855,5,5,3.1,1.0,0.1999600079984003
P04286,Lakme Essential Body Lotion,Beauty,Lakme,570.0,3.9,Enhance your beauty routine with Lakme Essential Body Lotion by Lakme. Dermatologically tested. This budget-friendly product offers great value for money.,0,20,4285,6.3473892096560105,0.3435262943780499,0.6857142857142855,10,10,0.0,1.0,0.09999000099990002
P04287,Adidas Premium Swimming Goggles,Sports,Adidas,770.0,3.2,Train like a pro with Adidas Premium Swimming Goggles. Premium sports gear from Adidas. This budget-friendly product offers great value for money.,6,0,4286,6.647688373563329,0.37893529691144995,0.4857142857142857,11,11,3.1,1.0,0.0909008271975275
P04288,Maybelline Silver Face Wash,Beauty,Maybelline,1510.0,4.7,Enhance your beauty routine with Maybelline Silver Face Wash by Maybelline. Dermatologically tested. This mid-range product offers great value for money.,0,25,4287,7.32052696227274,0.4582713262969122,0.9142857142857141,7,7,3.8,2.0,0.285673475217826
P04289,Stories of Premium Adventures,Books,Cambridge,2440.0,4.5,Stories of Premium Adventures - A must-read for every book lover. Thought-provoking content. This mid-range product offers great value for money.,1,6,4288,7.80016307039296,0.5148263827498187,0.857142857142857,10,10,5.0,2.0,0.19998000199980004
P04290,Lego Premium Doll House,Toys,Lego,760.0,4.8,Spark imagination with Lego Premium Doll House from Lego. Safe and educational. This budget-friendly product offers great value for money.,7,21,4289,6.634633357861686,0.37739594835636786,0.9428571428571426,7,7,5.0,1.0,0.142836737608913
P04291,Adidas Classic Jacket,Clothing,Adidas,2880.0,3.7,Adidas Classic Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,0,4290,7.9658927350845286,0.5343679693482231,0.6285714285714286,8,8,0.0,1.0,0.1249843769528809
P04292,OnePlus Tablet Max 65GB,Electronics,OnePlus,1200.0,3.7,Experience cutting-edge technology with OnePlus Tablet Max 65GB. Features latest innovations from OnePlus. This mid-range product offers great value for money.,3,30,4291,7.0909098220799835,0.4311966125580931,0.6285714285714286,9,9,0.0,1.0,0.11109876680368849
P04293,Mattel Max Art Set,Toys,Mattel,430.0,3.3,Mattel Max Art Set - Fun for all ages. Quality entertainment by Mattel. This budget-friendly product offers great value for money.,7,24,4292,6.066108090103747,0.31035975556644796,0.5142857142857142,12,12,0.0,1.0,0.08332638946754438
P04294,Apple Smartphone Deluxe 500GB,Electronics,Apple,1880.0,3.0,Experience cutting-edge technology with Apple Smartphone Deluxe 500GB. Features latest innovations from Apple. This mid-range product offers great value for money.,3,2,4293,7.53955882930103,0.48409790481144216,0.42857142857142855,12,13,3.6,1.0,0.07691716021844473
P04295,Mattel Premium Art Set,Toys,Mattel,160.0,4.3,Create happy memories with Mattel Premium Art Set. Trusted toy from Mattel. This budget-friendly product offers great value for money.,7,24,4294,5.081404364984463,0.19425095178650048,0.7999999999999998,16,16,4.5,1.0,0.06249609399412536
P04296,Zara Plus Polo Shirt,Clothing,Zara,1540.0,3.0,"Express yourself with Zara Plus Polo Shirt from Zara. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,52,4295,7.340186835320115,0.4605894695960248,0.42857142857142855,7,7,0.0,0.0,0.0
P04297,Realme Power Bank 750mAh,Electronics,Realme,9300.0,3.0,Upgrade your tech life with Realme Power Bank 750mAh by Realme. Engineered for excellence. This premium product offers great value for money.,3,41,4296,9.137877200242468,0.6725594992743293,0.42857142857142855,6,6,0.0,0.0,0.0
P04298,Complete Max Reference,Books,Oxford,860.0,4.2,Expand your horizons with Complete Max Reference. Available from Oxford publications. This budget-friendly product offers great value for money.,1,32,4297,6.7580945044277305,0.3919535514966908,0.7714285714285714,10,10,0.0,0.0,0.0
P04299,Lego Max Building Blocks Set,Toys,Lego,1320.0,3.9,Lego Max Building Blocks Set - Fun for all ages. Quality entertainment by Lego. This mid-range product offers great value for money.,7,21,4298,7.186144304522325,0.4424259412921174,0.6857142857142855,6,6,0.0,0.0,0.0
P04300,IFB Plus Washing Machine 55kg,Home & Kitchen,IFB,5330.0,4.3,Transform your kitchen with IFB Plus Washing Machine 55kg. Reliable performance by IFB. This premium product offers great value for money.,5,17,4299,8.581294116822761,0.6069314383952171,0.7999999999999998,11,11,3.0,1.0,0.0909008271975275
P04301,Xiaomi Gaming Console Eco,Electronics,Xiaomi,2020.0,3.3,Upgrade your tech life with Xiaomi Gaming Console Eco by Xiaomi. Engineered for excellence. This mid-range product offers great value for money.,3,50,4300,7.611347717403621,0.49256270666976226,0.5142857142857142,7,7,0.0,1.0,0.142836737608913
P04302,Nestle Neo Rice 50kg,Grocery,Nestle,230.0,5.0,Nestle Neo Rice 50kg - Goodness in every bite. Premium selection from Nestle. This budget-friendly product offers great value for money.,4,27,4301,5.442417710521793,0.23681891068587252,0.9999999999999998,6,6,4.0,2.0,0.33327778703549404
P04303,Zara Gold Shorts,Clothing,Zara,10860.0,3.2,Step out in style with Zara Gold Shorts. Made with premium quality fabric by Zara. This premium product offers great value for money.,2,52,4302,9.292933670280036,0.6908425836124357,0.4857142857142857,9,9,4.066666666666666,3.0,0.33329630041106545
P04304,LG Premium Induction Cooktop,Home & Kitchen,LG,57390.0,3.4,Transform your kitchen with LG Premium Induction Cooktop. Reliable performance by LG. This premium product offers great value for money.,5,18,4303,10.95764277558904,0.8871324705381713,0.5428571428571427,16,16,4.3,1.0,0.06249609399412536
P04305,Puma Classic Cycling Helmet,Sports,Puma,10060.0,3.3,Train like a pro with Puma Classic Cycling Helmet. Premium sports gear from Puma. This premium product offers great value for money.,6,40,4304,9.21642184229205,0.6818208884608041,0.5142857142857142,6,6,0.0,1.0,0.16663889351774702
P04306,Nestle Royal Biscuits Pack,Grocery,Nestle,260.0,5.0,Healthy living starts with Nestle Royal Biscuits Pack. Fresh quality from Nestle. This budget-friendly product offers great value for money.,4,27,4305,5.564520407322694,0.251216335720637,0.9999999999999998,5,5,0.0,1.0,0.1999600079984003
P04307,Hot Wheels Royal Doll House,Toys,Hot Wheels,1870.0,3.5,Create happy memories with Hot Wheels Royal Doll House. Trusted toy from Hot Wheels. This mid-range product offers great value for money.,7,16,4306,7.534228326274089,0.4834693722749897,0.5714285714285714,4,4,0.0,0.0,0.0
P04308,Lego Deluxe Building Blocks Set,Toys,Lego,8840.0,3.1,Create happy memories with Lego Deluxe Building Blocks Set. Trusted toy from Lego. This premium product offers great value for money.,7,21,4307,9.087155271405804,0.6665787536628274,0.45714285714285713,11,11,0.0,0.0,0.0
P04309,Nestle Deluxe Flour 500kg,Grocery,Nestle,290.0,5.0,Nestle Deluxe Flour 500kg - Goodness in every bite. Premium selection from Nestle. This budget-friendly product offers great value for money.,4,27,4308,5.673323267171493,0.2640455447330747,0.9999999999999998,13,13,0.0,0.0,0.0
P04310,The Body Shop Lite Perfume 500ml,Beauty,The Body Shop,2550.0,4.9,The Body Shop Lite Perfume 500ml - Your secret to radiant skin. Premium formulation by The Body Shop. This mid-range product offers great value for money.,0,47,4309,7.844240718141811,0.5200236850682729,0.9714285714285715,9,9,0.0,1.0,0.11109876680368849
P04311,Nivea Max Face Cream,Beauty,Nivea,4520.0,4.6,Enhance your beauty routine with Nivea Max Face Cream by Nivea. Dermatologically tested. This mid-range product offers great value for money.,0,29,4310,8.416488487294606,0.5874988070233826,0.8857142857142855,8,8,0.0,0.0,0.0
P04312,LG Silver Water Purifier,Home & Kitchen,LG,11070.0,4.9,LG Silver Water Purifier - Making your daily chores effortless. Energy efficient and durable. This premium product offers great value for money.,5,18,4311,9.312084355859467,0.6931006873826069,0.9714285714285715,12,12,4.133333333333334,3.0,0.24997916840263312
P04313,Yonex Essential Tennis Racket,Sports,Yonex,4820.0,3.1,Yonex Essential Tennis Racket - Engineered for athletes. Durable and high-performance. This mid-range product offers great value for money.,6,51,4312,8.480736654405622,0.5950744641860592,0.45714285714285713,6,6,4.4,2.0,0.33327778703549404
P04314,Haldirams Eco Spices Combo,Grocery,Haldirams,30.0,5.0,Haldirams Eco Spices Combo - Goodness in every bite. Premium selection from Haldirams. This budget-friendly product offers great value for money.,4,12,4313,3.4339872044851463,0.0,0.9999999999999998,15,16,4.133333333333333,3.0,0.18748828198237608
P04315,Nivea Neo Lipstick Set,Beauty,Nivea,860.0,3.6,Discover the magic of Nivea Neo Lipstick Set. Trusted skincare from Nivea. This budget-friendly product offers great value for money.,0,29,4314,6.7580945044277305,0.3919535514966908,0.5999999999999999,11,11,0.0,1.0,0.0909008271975275
P04316,Complete Essential Reference,Books,Scholastic,1230.0,4.0,Expand your horizons with Complete Essential Reference. Available from Scholastic publications. This mid-range product offers great value for money.,1,44,4315,7.115582126184454,0.43410578375648395,0.7142857142857142,9,9,3.4,3.0,0.33329630041106545
P04317,Sony Tablet Premium 256GB,Electronics,Sony,4340.0,3.8,Experience cutting-edge technology with Sony Tablet Premium 256GB. Features latest innovations from Sony. This mid-range product offers great value for money.,3,45,4316,8.375860015299594,0.5827082053810699,0.657142857142857,8,8,4.3,1.0,0.1249843769528809
P04318,Amul Premium Biscuits Pack,Grocery,Amul,40.0,4.8,Healthy living starts with Amul Premium Biscuits Pack. Fresh quality from Amul. This budget-friendly product offers great value for money.,4,1,4317,3.713572066704308,0.03296652899664404,0.9428571428571426,9,9,4.9,2.0,0.22219753360737698
P04319,Garnier Eco Makeup Kit,Beauty,Garnier,510.0,2.2,Enhance your beauty routine with Garnier Eco Makeup Kit by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.,0,10,4318,6.236369590203704,0.3304357018659207,0.2,13,13,3.94,5.0,0.3845858010922237
P04320,LOreal Plus Face Cream,Beauty,LOreal,350.0,3.0,LOreal Plus Face Cream - Your secret to radiant skin. Premium formulation by LOreal. This budget-friendly product offers great value for money.,0,19,4319,5.860786223465865,0.28614975643975377,0.42857142857142855,13,14,3.5,1.0,0.07142346975216056
P04321,Dove Silver Face Cream,Beauty,Dove,1370.0,4.9,Enhance your beauty routine with Dove Silver Face Cream by Dove. Dermatologically tested. This mid-range product offers great value for money.,0,8,4320,7.223295679562314,0.44680655000175823,0.9714285714285715,12,12,4.0,2.0,0.16665277893508876
P04322,Adidas Lite Swimming Goggles,Sports,Adidas,8590.0,3.4,Train like a pro with Adidas Lite Swimming Goggles. Premium sports gear from Adidas. This premium product offers great value for money.,6,0,4321,9.058470422638056,0.663196453594217,0.5428571428571427,13,13,0.0,0.0,0.0
P04323,Reebok Lite Cycling Helmet,Sports,Reebok,3100.0,4.7,Train like a pro with Reebok Lite Cycling Helmet. Premium sports gear from Reebok. This mid-range product offers great value for money.,6,42,4322,8.03947991910045,0.5430448126379022,0.9142857142857141,10,10,0.0,1.0,0.09999000099990002
P04324,Levis Eco Hoodie,Clothing,Levis,1740.0,3.3,"Express yourself with Levis Eco Hoodie from Levis. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,22,4323,7.462214939768189,0.4749780992656078,0.5142857142857142,9,10,0.0,0.0,0.0
P04325,OnePlus Smartphone Silver 64GB,Electronics,OnePlus,2310.0,3.6,OnePlus Smartphone Silver 64GB - Perfect blend of style and performance. High-quality build with premium features. This mid-range product offers great value for money.,3,30,4324,7.745435610274381,0.5083733352328985,0.5999999999999999,8,8,4.550000000000001,2.0,0.2499687539057618
P04326,Elite Science Fiction Novel,Books,Penguin,320.0,3.802559726962458,Dive into Elite Science Fiction Novel. An enriching read published by Penguin. This budget-friendly product offers great value for money.,1,35,4325,5.771441123130016,0.27561485902953203,0.6578742077035593,14,14,3.4,2.0,0.14284693950432112
P04327,Hasbro Essential Board Game,Toys,Hasbro,600.0,4.4,Hasbro Essential Board Game - Fun for all ages. Quality entertainment by Hasbro. This budget-friendly product offers great value for money.,7,14,4326,6.398594934535208,0.3495640855539576,0.8285714285714285,7,8,0.0,0.0,0.0
P04328,Nike Royal Sneakers,Clothing,Nike,4080.0,3.9,"Express yourself with Nike Royal Sneakers from Nike. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,28,4327,8.314097335405807,0.5754256180425861,0.6857142857142855,7,7,0.0,1.0,0.142836737608913
P04329,Complete Royal Reference,Books,Cambridge,170.0,4.2,Dive into Complete Royal Reference. An enriching read published by Cambridge. This budget-friendly product offers great value for money.,1,6,4328,5.14166355650266,0.20135625916520167,0.7714285714285714,9,9,0.0,1.0,0.11109876680368849
P04330,Nivea Essential Body Lotion,Beauty,Nivea,1140.0,4.6,Nivea Essential Body Lotion - Your secret to radiant skin. Premium formulation by Nivea. This mid-range product offers great value for money.,0,29,4329,7.039660349862076,0.4251536630274066,0.8857142857142855,8,8,4.4,2.0,0.2499687539057618
P04331,Garnier Royal Face Wash,Beauty,Garnier,510.0,3.9,Enhance your beauty routine with Garnier Royal Face Wash by Garnier. Dermatologically tested. This budget-friendly product offers great value for money.,0,10,4330,6.236369590203704,0.3304357018659207,0.6857142857142855,7,7,0.0,1.0,0.142836737608913
P04332,Learn Silver in 30 Days,Books,HarperCollins,390.0,4.2,Expand your horizons with Learn Silver in 30 Days. Available from HarperCollins publications. This budget-friendly product offers great value for money.,1,13,4331,5.968707559985366,0.29887502289905804,0.7714285714285714,9,9,0.0,0.0,0.0
P04333,Britannia Smart Coffee 50g,Grocery,Britannia,610.0,5.0,Pure and natural Britannia Smart Coffee 50g by Britannia. Quality you can trust. This budget-friendly product offers great value for money.,4,5,4332,6.415096959171596,0.35150987929028793,0.9999999999999998,8,8,0.0,0.0,0.0
P04334,"OnePlus Laptop Pro Series 16""",Electronics,OnePlus,1220.0,3.1,"Experience cutting-edge technology with OnePlus Laptop Pro Series 16"". Features latest innovations from OnePlus. This mid-range product offers great value for money.",3,30,4333,7.107425474110705,0.43314401313353074,0.45714285714285713,12,13,4.5,3.0,0.2307514806553342
P04335,LG Pro Water Purifier,Home & Kitchen,LG,2420.0,3.8240770465489566,Bring home LG Pro Water Purifier by LG. Built for modern households. This mid-range product offers great value for money.,5,18,4334,7.791935956938058,0.5138563038545705,0.6640220132997019,8,8,0.0,0.0,0.0
P04336,Zara Eco Jeans,Clothing,Zara,3990.0,3.5,"Express yourself with Zara Eco Jeans from Zara. Trendy design, lasting comfort. This mid-range product offers great value for money.",2,52,4335,8.291797105048733,0.5727961438111737,0.5714285714285714,12,12,4.4,1.0,0.08332638946754438
P04337,Dove Silver Body Lotion,Beauty,Dove,1760.0,3.2,Discover the magic of Dove Silver Body Lotion. Trusted skincare from Dove. This mid-range product offers great value for money.,0,8,4336,7.473637108496206,0.47632491487496503,0.4857142857142857,11,11,0.0,1.0,0.0909008271975275
P04338,Nestle Lite Cereal 64g,Grocery,Nestle,460.0,3.9,Pure and natural Nestle Lite Cereal 64g by Nestle. Quality you can trust. This budget-friendly product offers great value for money.,4,27,4337,6.133398042996649,0.31829407706589935,0.6857142857142855,9,9,0.0,0.0,0.0
P04339,Lego Essential Action Figure,Toys,Lego,280.0,3.2,Lego Essential Action Figure - Fun for all ages. Quality entertainment by Lego. This budget-friendly product offers great value for money.,7,21,4338,5.638354669333745,0.25992231257579707,0.4857142857142857,11,11,0.0,0.0,0.0
P04340,Patanjali Essential Flour 65kg,Grocery,Patanjali,80.0,3.1,Patanjali Essential Flour 65kg - Goodness in every bite. Premium selection from Patanjali. This budget-friendly product offers great value for money.,4,33,4339,4.394449154672439,0.11325039732016157,0.45714285714285713,7,7,0.0,0.0,0.0
P04341,The Neo Journey by Scholastic,Books,Scholastic,2450.0,3.7,Expand your horizons with The Neo Journey by Scholastic. Available from Scholastic publications. This mid-range product offers great value for money.,1,44,4340,7.804251383528112,0.5153084456642683,0.6285714285714286,8,8,0.0,0.0,0.0
P04342,IFB Max Mixer Grinder,Home & Kitchen,IFB,1140.0,3.8240770465489566,Transform your kitchen with IFB Max Mixer Grinder. Reliable performance by IFB. This mid-range product offers great value for money.,5,17,4341,7.039660349862076,0.4251536630274066,0.6640220132997019,11,11,4.75,2.0,0.181801654395055
P04343,Hot Wheels Smart Art Set,Toys,Hot Wheels,9770.0,4.1,Hot Wheels Smart Art Set - Fun for all ages. Quality entertainment by Hot Wheels. This premium product offers great value for money.,7,16,4342,9.187174093944343,0.6783722155378924,0.7428571428571427,11,11,0.0,0.0,0.0
P04344,"Oppo Laptop Basic Series 55""",Electronics,Oppo,8560.0,3.7,"Experience cutting-edge technology with Oppo Laptop Basic Series 55"". Features latest innovations from Oppo. This premium product offers great value for money.",3,31,4343,9.054972284742485,0.6627839796732284,0.6285714285714286,8,8,0.0,0.0,0.0
P04345,Bajaj Eco Refrigerator 16L,Home & Kitchen,Bajaj,670.0,2.9,Transform your kitchen with Bajaj Eco Refrigerator 16L. Reliable performance by Bajaj. This budget-friendly product offers great value for money.,5,3,4344,6.508769136971682,0.362554992895919,0.39999999999999997,11,11,0.0,1.0,0.0909008271975275
P04346,Puma Silver Jacket,Clothing,Puma,3400.0,2.9,Puma Silver Jacket - Comfort meets fashion. Perfect for any occasion. This mid-range product offers great value for money.,2,40,4345,8.131824785007195,0.5539334196799373,0.39999999999999997,12,12,0.0,2.0,0.16665277893508876
P04347,Yonex Deluxe Cycling Helmet,Sports,Yonex,9410.0,4.1,Train like a pro with Yonex Deluxe Cycling Helmet. Premium sports gear from Yonex. This premium product offers great value for money.,6,51,4346,9.149634496858788,0.6739458306255603,0.7428571428571427,12,12,4.0,1.0,0.08332638946754438
P04348,Levis Silver Jacket,Clothing,Levis,350.0,3.4,"Express yourself with Levis Silver Jacket from Levis. Trendy design, lasting comfort. This budget-friendly product offers great value for money.",2,22,4347,5.860786223465865,0.28614975643975377,0.5428571428571427,7,7,3.3,2.0,0.285673475217826
P04349,Tata Deluxe Flour 8kg,Grocery,Tata,80.0,4.0,Tata Deluxe Flour 8kg - Goodness in every bite. Premium selection from Tata. This budget-friendly product offers great value for money.,4,46,4348,4.394449154672439,0.11325039732016157,0.7142857142857142,7,7,0.0,0.0,0.0
