user_id,age,gender,location,preferences
U01721,27.0,Male,Nagpur,"{""categories"": [""Electronics"", ""Books"", ""Beauty""], ""brands"": [""Oppo"", ""Samsung"", ""Scholastic"", ""Penguin"", ""Dove""], ""price_range"": {""min"": 1557, ""max"": 17714}}"
U01722,28.0,Female,Kolkata,"{""categories"": [""Beauty""], ""brands"": [""LOreal"", ""Lakme""], ""price_range"": {""min"": 1898, ""max"": 41744}}"
U01723,39.0,Male,Mumbai,"{""categories"": [""Sports"", ""Grocery"", ""Clothing""], ""brands"": [""Reebok"", ""Puma"", ""Tata"", ""Patanjali"", ""Van Heusen""], ""price_range"": {""min"": 2386, ""max"": 9294}}"
U01724,40.0,Female,Hyderabad,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""Puma"", ""Levis"", ""Lakme"", ""Nivea""], ""price_range"": {""min"": 2565, ""max"": 32603}}"
U01725,25.0,Male,Mumbai,"{""categories"": [""Home & Kitchen"", ""Toys""], ""brands"": [""Havells"", ""Pigeon"", ""Fisher-Price"", ""Nerf""], ""price_range"": {""min"": 718, ""max"": 15526}}"
U01726,41.0,Female,Kolkata,"{""categories"": [""Beauty"", ""Home & Kitchen"", ""Books""], ""brands"": [""Maybelline"", ""Dove"", ""Havells"", ""Prestige"", ""Oxford""], ""price_range"": {""min"": 3247, ""max"": 51648}}"
U01727,29.0,Female,Bangalore,"{""categories"": [""Home & Kitchen"", ""Grocery"", ""Sports""], ""brands"": [""IFB"", ""Prestige"", ""Britannia"", ""Haldirams"", ""Adidas""], ""price_range"": {""min"": 1488, ""max"": 12431}}"
U01728,25.0,Female,Hyderabad,"{""categories"": [""Beauty""], ""brands"": [""Lakme"", ""Maybelline""], ""price_range"": {""min"": 1349, ""max"": 29372}}"
U01729,41.0,Female,Pune,"{""categories"": [""Toys"", ""Sports""], ""brands"": [""Mattel"", ""Lego"", ""Adidas"", ""Wilson""], ""price_range"": {""min"": 2945, ""max"": 36503}}"
U01730,36.0,Male,Hyderabad,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""Britannia"", ""Tata"", ""Reebok"", ""Decathlon""], ""price_range"": {""min"": 2458, ""max"": 19580}}"
U01731,36.0,Female,Jaipur,"{""categories"": [""Grocery"", ""Toys"", ""Sports""], ""brands"": [""Haldirams"", ""Nestle"", ""Mattel"", ""Fisher-Price"", ""Yonex""], ""price_range"": {""min"": 2631, ""max"": 17770}}"
U01732,39.0,Male,Coimbatore,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Lego""], ""price_range"": {""min"": 2658, ""max"": 22453}}"
U01733,39.0,Female,Delhi,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""Apple""], ""price_range"": {""min"": 2688, ""max"": 10475}}"
U01734,44.0,Male,Kolkata,"{""categories"": [""Electronics"", ""Toys"", ""Sports""], ""brands"": [""LG"", ""Samsung"", ""Nerf"", ""Mattel"", ""Reebok""], ""price_range"": {""min"": 3039, ""max"": 18967}}"
U01735,29.0,Male,Kochi,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""Oppo"", ""Sony"", ""Scholastic"", ""Oxford""], ""price_range"": {""min"": 1290, ""max"": 31892}}"
U01736,36.0,Male,Delhi,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Hot Wheels""], ""price_range"": {""min"": 2560, ""max"": 10891}}"
U01737,29.0,Male,Bangalore,"{""categories"": [""Home & Kitchen"", ""Clothing""], ""brands"": [""Havells"", ""IFB"", ""Adidas"", ""Van Heusen""], ""price_range"": {""min"": 1508, ""max"": 28945}}"
U01738,33.0,Female,Chennai,"{""categories"": [""Books"", ""Sports""], ""brands"": [""Oxford"", ""HarperCollins"", ""Reebok"", ""Wilson""], ""price_range"": {""min"": 1598, ""max"": 35302}}"
U01739,27.0,Male,Indore,"{""categories"": [""Clothing""], ""brands"": [""Puma"", ""Adidas""], ""price_range"": {""min"": 1258, ""max"": 35683}}"
U01740,40.0,Female,Nagpur,"{""categories"": [""Home & Kitchen"", ""Clothing"", ""Electronics""], ""brands"": [""Bajaj"", ""Philips"", ""Nike"", ""Puma"", ""LG""], ""price_range"": {""min"": 3042, ""max"": 27970}}"
U01741,37.0,Female,Pune,"{""categories"": [""Electronics""], ""brands"": [""LG"", ""Samsung""], ""price_range"": {""min"": 2135, ""max"": 39155}}"
U01742,26.0,Female,Nagpur,"{""categories"": [""Electronics"", ""Books""], ""brands"": [""Realme"", ""OnePlus"", ""Scholastic"", ""HarperCollins""], ""price_range"": {""min"": 906, ""max"": 36472}}"
U01743,27.0,Male,Hyderabad,"{""categories"": [""Sports"", ""Books""], ""brands"": [""Reebok"", ""Nike"", ""Cambridge"", ""Oxford""], ""price_range"": {""min"": 1754, ""max"": 38040}}"
U01744,40.0,Male,Chandigarh,"{""categories"": [""Electronics""], ""brands"": [""OnePlus"", ""Samsung""], ""price_range"": {""min"": 2554, ""max"": 43878}}"
U01745,19.0,Female,Chennai,"{""categories"": [""Sports"", ""Home & Kitchen""], ""brands"": [""Puma"", ""Wilson"", ""IFB"", ""Pigeon""], ""price_range"": {""min"": 491, ""max"": 30967}}"
U01746,35.0,Female,Kolkata,"{""categories"": [""Electronics""], ""brands"": [""Sony"", ""Samsung""], ""price_range"": {""min"": 1725, ""max"": 29825}}"
U01747,30.0,Male,Mumbai,"{""categories"": [""Electronics""], ""brands"": [""Xiaomi"", ""Apple""], ""price_range"": {""min"": 2136, ""max"": 31573}}"
U01748,33.0,Male,Chennai,"{""categories"": [""Grocery"", ""Home & Kitchen""], ""brands"": [""MTR"", ""Tata"", ""IFB"", ""Pigeon""], ""price_range"": {""min"": 1770, ""max"": 32503}}"
U01749,27.0,Female,Chennai,"{""categories"": [""Grocery"", ""Home & Kitchen""], ""brands"": [""Britannia"", ""Patanjali"", ""Pigeon"", ""Prestige""], ""price_range"": {""min"": 1343, ""max"": 12920}}"
U01750,33.0,Female,Chandigarh,"{""categories"": [""Electronics"", ""Sports"", ""Beauty""], ""brands"": [""Sony"", ""Oppo"", ""Puma"", ""Wilson"", ""The Body Shop""], ""price_range"": {""min"": 2215, ""max"": 50472}}"
U01751,29.0,Male,Kochi,"{""categories"": [""Sports"", ""Clothing"", ""Grocery""], ""brands"": [""Puma"", ""Adidas"", ""Van Heusen"", ""Nike"", ""Tata""], ""price_range"": {""min"": 1661, ""max"": 17505}}"
U01752,43.0,Other,Chandigarh,"{""categories"": [""Clothing"", ""Electronics"", ""Beauty""], ""brands"": [""Levis"", ""Adidas"", ""Oppo"", ""Samsung"", ""Lakme""], ""price_range"": {""min"": 3455, ""max"": 26035}}"
U01753,45.0,Male,Lucknow,"{""categories"": [""Sports""], ""brands"": [""Puma"", ""Wilson""], ""price_range"": {""min"": 3279, ""max"": 20248}}"
U01754,44.0,Female,Ahmedabad,"{""categories"": [""Books"", ""Beauty""], ""brands"": [""Pearson"", ""HarperCollins"", ""Lakme"", ""Maybelline""], ""price_range"": {""min"": 2634, ""max"": 43268}}"
U01755,49.0,Male,Hyderabad,"{""categories"": [""Toys""], ""brands"": [""Hot Wheels"", ""Mattel""], ""price_range"": {""min"": 3531, ""max"": 48735}}"
U01756,26.0,Female,Coimbatore,"{""categories"": [""Sports"", ""Home & Kitchen"", ""Books""], ""brands"": [""Wilson"", ""Decathlon"", ""Pigeon"", ""Philips"", ""Penguin""], ""price_range"": {""min"": 1737, ""max"": 50322}}"
U01757,37.0,Female,Pune,"{""categories"": [""Electronics"", ""Clothing"", ""Beauty""], ""brands"": [""OnePlus"", ""Xiaomi"", ""Puma"", ""Peter England"", ""Lakme""], ""price_range"": {""min"": 2039, ""max"": 48661}}"
U01758,28.0,Male,Mumbai,"{""categories"": [""Books""], ""brands"": [""Pearson"", ""Oxford""], ""price_range"": {""min"": 1757, ""max"": 44200}}"
U01759,34.0,Female,Ahmedabad,"{""categories"": [""Clothing"", ""Grocery""], ""brands"": [""Peter England"", ""Van Heusen"", ""MTR"", ""Amul""], ""price_range"": {""min"": 2488, ""max"": 49471}}"
U01760,37.0,Male,Jaipur,"{""categories"": [""Toys"", ""Books"", ""Beauty""], ""brands"": [""Mattel"", ""Hasbro"", ""HarperCollins"", ""Penguin"", ""Maybelline""], ""price_range"": {""min"": 2193, ""max"": 46498}}"
U01761,39.0,Female,Hyderabad,"{""categories"": [""Electronics""], ""brands"": [""Oppo"", ""OnePlus""], ""price_range"": {""min"": 2211, ""max"": 15250}}"
U01762,25.0,Male,Kochi,"{""categories"": [""Beauty"", ""Home & Kitchen"", ""Clothing""], ""brands"": [""LOreal"", ""Garnier"", ""Havells"", ""LG"", ""Adidas""], ""price_range"": {""min"": 1661, ""max"": 16480}}"
U01763,35.0,Female,Hyderabad,"{""categories"": [""Electronics""], ""brands"": [""LG"", ""Sony""], ""price_range"": {""min"": 2081, ""max"": 8926}}"
U01764,24.0,Male,Mumbai,"{""categories"": [""Home & Kitchen"", ""Grocery""], ""brands"": [""Bajaj"", ""LG"", ""Patanjali"", ""Tata""], ""price_range"": {""min"": 1184, ""max"": 7960}}"
U01765,30.0,Other,Chandigarh,"{""categories"": [""Books"", ""Toys""], ""brands"": [""HarperCollins"", ""Cambridge"", ""Lego"", ""Nerf""], ""price_range"": {""min"": 1946, ""max"": 48746}}"
U01766,30.0,Male,Chandigarh,"{""categories"": [""Sports"", ""Grocery"", ""Beauty""], ""brands"": [""Puma"", ""Decathlon"", ""Tata"", ""Haldirams"", ""Dove""], ""price_range"": {""min"": 1425, ""max"": 25499}}"
U01767,23.0,Male,Kochi,"{""categories"": [""Home & Kitchen"", ""Books"", ""Beauty""], ""brands"": [""Havells"", ""Bajaj"", ""Penguin"", ""Pearson"", ""The Body Shop""], ""price_range"": {""min"": 717, ""max"": 49595}}"
U01768,22.0,Male,Hyderabad,"{""categories"": [""Beauty"", ""Clothing"", ""Home & Kitchen""], ""brands"": [""Lakme"", ""Dove"", ""Adidas"", ""Zara"", ""IFB""], ""price_range"": {""min"": 488, ""max"": 12536}}"
U01769,36.0,Female,Chennai,"{""categories"": [""Books""], ""brands"": [""Oxford"", ""HarperCollins""], ""price_range"": {""min"": 2583, ""max"": 37434}}"
U01770,31.0,Male,Kolkata,"{""categories"": [""Beauty""], ""brands"": [""Maybelline"", ""Dove""], ""price_range"": {""min"": 1879, ""max"": 18326}}"
U01771,27.0,Male,Chandigarh,"{""categories"": [""Toys"", ""Clothing""], ""brands"": [""Fisher-Price"", ""Hasbro"", ""Van Heusen"", ""Puma""], ""price_range"": {""min"": 1441, ""max"": 30001}}"
U01772,39.0,Male,Bangalore,"{""categories"": [""Grocery"", ""Electronics"", ""Books""], ""brands"": [""Nestle"", ""Amul"", ""Sony"", ""Realme"", ""HarperCollins""], ""price_range"": {""min"": 2788, ""max"": 28724}}"
U01773,31.0,Male,Lucknow,"{""categories"": [""Grocery"", ""Sports"", ""Clothing""], ""brands"": [""Haldirams"", ""Britannia"", ""Nike"", ""Puma"", ""Puma""], ""price_range"": {""min"": 2249, ""max"": 34509}}"
U01774,45.0,Male,Nagpur,"{""categories"": [""Toys"", ""Sports"", ""Beauty""], ""brands"": [""Hasbro"", ""Lego"", ""Adidas"", ""Nike"", ""Nivea""], ""price_range"": {""min"": 3066, ""max"": 18387}}"
U01775,31.0,Male,Ahmedabad,"{""categories"": [""Toys""], ""brands"": [""Lego"", ""Hot Wheels""], ""price_range"": {""min"": 1563, ""max"": 14864}}"
U01776,53.0,Female,Bangalore,"{""categories"": [""Electronics"", ""Beauty"", ""Grocery""], ""brands"": [""Realme"", ""LG"", ""Lakme"", ""The Body Shop"", ""Patanjali""], ""price_range"": {""min"": 4310, ""max"": 31610}}"
U01777,36.0,Other,Indore,"{""categories"": [""Electronics"", ""Clothing"", ""Toys""], ""brands"": [""Apple"", ""Sony"", ""Puma"", ""Zara"", ""Hot Wheels""], ""price_range"": {""min"": 1887, ""max"": 20585}}"
U01778,53.0,Female,Indore,"{""categories"": [""Electronics"", ""Toys"", ""Grocery""], ""brands"": [""Xiaomi"", ""Realme"", ""Nerf"", ""Lego"", ""Nestle""], ""price_range"": {""min"": 4472, ""max"": 28536}}"
U01779,22.0,Female,Ahmedabad,"{""categories"": [""Grocery"", ""Toys"", ""Clothing""], ""brands"": [""Britannia"", ""Patanjali"", ""Fisher-Price"", ""Hasbro"", ""Levis""], ""price_range"": {""min"": 1154, ""max"": 7135}}"
U01780,40.0,Male,Jaipur,"{""categories"": [""Beauty""], ""brands"": [""Garnier"", ""Dove""], ""price_range"": {""min"": 2580, ""max"": 25955}}"
U01781,28.0,Female,Delhi,"{""categories"": [""Electronics""], ""brands"": [""Samsung"", ""Oppo""], ""price_range"": {""min"": 1111, ""max"": 44173}}"
U01782,49.0,Male,Jaipur,"{""categories"": [""Beauty""], ""brands"": [""Lakme"", ""Dove""], ""price_range"": {""min"": 3352, ""max"": 40735}}"
U01783,28.0,Male,Coimbatore,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Lego""], ""price_range"": {""min"": 1246, ""max"": 47646}}"
U01784,30.0,Female,Coimbatore,"{""categories"": [""Books""], ""brands"": [""Penguin"", ""HarperCollins""], ""price_range"": {""min"": 2153, ""max"": 17178}}"
U01785,37.0,Other,Pune,"{""categories"": [""Toys"", ""Clothing"", ""Home & Kitchen""], ""brands"": [""Nerf"", ""Mattel"", ""Levis"", ""Zara"", ""IFB""], ""price_range"": {""min"": 2200, ""max"": 28167}}"
U01786,28.0,Female,Coimbatore,"{""categories"": [""Clothing"", ""Books""], ""brands"": [""Puma"", ""Nike"", ""HarperCollins"", ""Penguin""], ""price_range"": {""min"": 1359, ""max"": 49561}}"
U01787,20.0,Female,Chennai,"{""categories"": [""Sports"", ""Electronics""], ""brands"": [""Yonex"", ""Puma"", ""Apple"", ""Sony""], ""price_range"": {""min"": 1172, ""max"": 41846}}"
U01788,32.0,Male,Coimbatore,"{""categories"": [""Clothing"", ""Electronics"", ""Beauty""], ""brands"": [""Puma"", ""Adidas"", ""Realme"", ""OnePlus"", ""LOreal""], ""price_range"": {""min"": 2185, ""max"": 14920}}"
U01789,22.0,Female,Bangalore,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Mattel""], ""price_range"": {""min"": 423, ""max"": 17451}}"
U01790,34.0,Female,Lucknow,"{""categories"": [""Beauty""], ""brands"": [""LOreal"", ""Lakme""], ""price_range"": {""min"": 1863, ""max"": 13919}}"
U01791,41.0,Female,Chennai,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""Britannia"", ""Patanjali"", ""Decathlon"", ""Wilson""], ""price_range"": {""min"": 2629, ""max"": 12487}}"
U01792,21.0,Female,Indore,"{""categories"": [""Clothing""], ""brands"": [""Nike"", ""Van Heusen""], ""price_range"": {""min"": 749, ""max"": 26579}}"
U01793,27.0,Male,Coimbatore,"{""categories"": [""Home & Kitchen"", ""Toys""], ""brands"": [""Bajaj"", ""LG"", ""Hasbro"", ""Fisher-Price""], ""price_range"": {""min"": 1300, ""max"": 20685}}"
U01794,52.0,Female,Ahmedabad,"{""categories"": [""Grocery"", ""Toys"", ""Electronics""], ""brands"": [""Tata"", ""MTR"", ""Fisher-Price"", ""Mattel"", ""Sony""], ""price_range"": {""min"": 4232, ""max"": 50441}}"
U01795,45.0,Male,Kolkata,"{""categories"": [""Home & Kitchen""], ""brands"": [""Bajaj"", ""IFB""], ""price_range"": {""min"": 2981, ""max"": 28913}}"
U01796,24.0,Female,Pune,"{""categories"": [""Sports""], ""brands"": [""Puma"", ""Reebok""], ""price_range"": {""min"": 1585, ""max"": 30817}}"
U01797,42.0,Female,Pune,"{""categories"": [""Grocery""], ""brands"": [""Haldirams"", ""Amul""], ""price_range"": {""min"": 2635, ""max"": 44716}}"
U01798,32.0,Male,Lucknow,"{""categories"": [""Sports""], ""brands"": [""Adidas"", ""Wilson""], ""price_range"": {""min"": 1868, ""max"": 32361}}"
U01799,36.0,Female,Coimbatore,"{""categories"": [""Books""], ""brands"": [""Oxford"", ""Pearson""], ""price_range"": {""min"": 2346, ""max"": 18307}}"
U01800,35.0,Female,Jaipur,"{""categories"": [""Grocery""], ""brands"": [""MTR"", ""Patanjali""], ""price_range"": {""min"": 2357, ""max"": 49265}}"
U01801,45.0,Female,Ahmedabad,"{""categories"": [""Books"", ""Grocery"", ""Electronics""], ""brands"": [""Cambridge"", ""Oxford"", ""MTR"", ""Patanjali"", ""LG""], ""price_range"": {""min"": 3371, ""max"": 39322}}"
U01802,50.0,Female,Delhi,"{""categories"": [""Books""], ""brands"": [""Scholastic"", ""Penguin""], ""price_range"": {""min"": 3873, ""max"": 47784}}"
U01803,44.0,Male,Hyderabad,"{""categories"": [""Electronics""], ""brands"": [""Xiaomi"", ""OnePlus""], ""price_range"": {""min"": 2716, ""max"": 23740}}"
U01804,30.0,Male,Ahmedabad,"{""categories"": [""Home & Kitchen"", ""Electronics"", ""Toys""], ""brands"": [""Bosch"", ""Bajaj"", ""Sony"", ""Oppo"", ""Fisher-Price""], ""price_range"": {""min"": 1525, ""max"": 29642}}"
U01805,25.0,Male,Nagpur,"{""categories"": [""Toys"", ""Clothing"", ""Grocery""], ""brands"": [""Hasbro"", ""Lego"", ""Puma"", ""Nike"", ""Haldirams""], ""price_range"": {""min"": 1028, ""max"": 10194}}"
U01806,55.0,Male,Bangalore,"{""categories"": [""Toys""], ""brands"": [""Nerf"", ""Lego""], ""price_range"": {""min"": 3903, ""max"": 35148}}"
U01807,35.0,Female,Kochi,"{""categories"": [""Toys"", ""Home & Kitchen"", ""Electronics""], ""brands"": [""Nerf"", ""Lego"", ""Pigeon"", ""Philips"", ""Sony""], ""price_range"": {""min"": 2023, ""max"": 13326}}"
U01808,44.0,Female,Bangalore,"{""categories"": [""Sports"", ""Clothing"", ""Electronics""], ""brands"": [""Adidas"", ""Nike"", ""Nike"", ""H&M"", ""Realme""], ""price_range"": {""min"": 2690, ""max"": 11062}}"
U01809,32.0,Female,Indore,"{""categories"": [""Home & Kitchen""], ""brands"": [""LG"", ""Bosch""], ""price_range"": {""min"": 1937, ""max"": 12084}}"
U01810,37.0,Female,Bangalore,"{""categories"": [""Beauty""], ""brands"": [""Nivea"", ""The Body Shop""], ""price_range"": {""min"": 2322, ""max"": 24829}}"
U01811,34.0,Male,Kochi,"{""categories"": [""Sports"", ""Books"", ""Grocery""], ""brands"": [""Wilson"", ""Nike"", ""Scholastic"", ""Penguin"", ""Nestle""], ""price_range"": {""min"": 1641, ""max"": 44389}}"
U01812,22.0,Female,Coimbatore,"{""categories"": [""Electronics"", ""Beauty""], ""brands"": [""Sony"", ""OnePlus"", ""Maybelline"", ""Lakme""], ""price_range"": {""min"": 905, ""max"": 27529}}"
U01813,32.0,Male,Pune,"{""categories"": [""Toys""], ""brands"": [""Nerf"", ""Fisher-Price""], ""price_range"": {""min"": 1418, ""max"": 32063}}"
U01814,35.0,Male,Jaipur,"{""categories"": [""Beauty""], ""brands"": [""Dove"", ""The Body Shop""], ""price_range"": {""min"": 1982, ""max"": 50149}}"
U01815,40.0,Female,Chennai,"{""categories"": [""Books"", ""Grocery""], ""brands"": [""HarperCollins"", ""Scholastic"", ""Tata"", ""MTR""], ""price_range"": {""min"": 3053, ""max"": 24553}}"
U01816,19.0,Male,Pune,"{""categories"": [""Home & Kitchen"", ""Sports""], ""brands"": [""Philips"", ""LG"", ""Yonex"", ""Nike""], ""price_range"": {""min"": 174, ""max"": 33569}}"
U01817,30.0,Male,Hyderabad,"{""categories"": [""Toys"", ""Clothing"", ""Sports""], ""brands"": [""Hot Wheels"", ""Nerf"", ""Adidas"", ""Van Heusen"", ""Wilson""], ""price_range"": {""min"": 1329, ""max"": 25524}}"
U01818,57.0,Female,Ahmedabad,"{""categories"": [""Sports"", ""Grocery""], ""brands"": [""Wilson"", ""Reebok"", ""Patanjali"", ""Amul""], ""price_range"": {""min"": 4877, ""max"": 19606}}"
U01819,30.0,Female,Bangalore,"{""categories"": [""Electronics""], ""brands"": [""Xiaomi"", ""Oppo""], ""price_range"": {""min"": 2115, ""max"": 30672}}"
U01820,21.0,Male,Pune,"{""categories"": [""Books""], ""brands"": [""Scholastic"", ""Penguin""], ""price_range"": {""min"": 913, ""max"": 30313}}"
U01821,45.0,Male,Delhi,"{""categories"": [""Clothing"", ""Home & Kitchen"", ""Beauty""], ""brands"": [""Zara"", ""Nike"", ""Philips"", ""Bajaj"", ""Maybelline""], ""price_range"": {""min"": 2868, ""max"": 30838}}"
U01822,41.0,Female,Delhi,"{""categories"": [""Clothing""], ""brands"": [""Levis"", ""H&M""], ""price_range"": {""min"": 2511, ""max"": 8510}}"
U01823,31.0,Male,Mumbai,"{""categories"": [""Beauty"", ""Clothing""], ""brands"": [""Dove"", ""Maybelline"", ""Nike"", ""Adidas""], ""price_range"": {""min"": 2221, ""max"": 36860}}"
U01824,34.0,Male,Chennai,"{""categories"": [""Clothing""], ""brands"": [""Nike"", ""H&M""], ""price_range"": {""min"": 2370, ""max"": 39646}}"
U01825,45.0,Male,Indore,"{""categories"": [""Grocery"", ""Electronics"", ""Toys""], ""brands"": [""Britannia"", ""Tata"", ""OnePlus"", ""Samsung"", ""Mattel""], ""price_range"": {""min"": 3368, ""max"": 36508}}"
U01826,55.0,Female,Pune,"{""categories"": [""Books"", ""Home & Kitchen""], ""brands"": [""Oxford"", ""Scholastic"", ""Bajaj"", ""Bosch""], ""price_range"": {""min"": 4447, ""max"": 24884}}"
U01827,27.0,Female,Chandigarh,"{""categories"": [""Clothing""], ""brands"": [""Zara"", ""Levis""], ""price_range"": {""min"": 1725, ""max"": 15732}}"
U01828,44.0,Male,Coimbatore,"{""categories"": [""Clothing"", ""Beauty""], ""brands"": [""Puma"", ""Nike"", ""Dove"", ""Nivea""], ""price_range"": {""min"": 3537, ""max"": 39714}}"
U01829,28.0,Female,Ahmedabad,"{""categories"": [""Electronics"", ""Home & Kitchen""], ""brands"": [""Sony"", ""Apple"", ""LG"", ""Prestige""], ""price_range"": {""min"": 1198, ""max"": 31164}}"
U01830,31.0,Male,Coimbatore,"{""categories"": [""Clothing"", ""Sports"", ""Grocery""], ""brands"": [""Levis"", ""Van Heusen"", ""Wilson"", ""Decathlon"", ""Nestle""], ""price_range"": {""min"": 1965, ""max"": 49078}}"
U01831,28.0,Female,Bangalore,"{""categories"": [""Sports""], ""brands"": [""Reebok"", ""Adidas""], ""price_range"": {""min"": 1623, ""max"": 23117}}"
U01832,44.0,Other,Kolkata,"{""categories"": [""Beauty"", ""Home & Kitchen""], ""brands"": [""Dove"", ""Nivea"", ""Prestige"", ""Bosch""], ""price_range"": {""min"": 2705, ""max"": 19450}}"
U01833,28.0,Female,Indore,"{""categories"": [""Toys""], ""brands"": [""Hasbro"", ""Nerf""], ""price_range"": {""min"": 1906, ""max"": 47295}}"
U01834,25.0,Other,Lucknow,"{""categories"": [""Clothing"", ""Grocery""], ""brands"": [""Peter England"", ""Nike"", ""Patanjali"", ""Tata""], ""price_range"": {""min"": 971, ""max"": 25664}}"
U01835,28.0,Male,Bangalore,"{""categories"": [""Beauty"", ""Grocery"", ""Electronics""], ""brands"": [""Nivea"", ""Lakme"", ""Amul"", ""Britannia"", ""Sony""], ""price_range"": {""min"": 1890, ""max"": 9373}}"
U01836,30.0,Male,Bangalore,"{""categories"": [""Clothing"", ""Home & Kitchen""], ""brands"": [""Zara"", ""Puma"", ""Pigeon"", ""Prestige""], ""price_range"": {""min"": 2067, ""max"": 37886}}"
U01837,18.0,Female,Bangalore,"{""categories"": [""Grocery""], ""brands"": [""Britannia"", ""Amul""], ""price_range"": {""min"": 100, ""max"": 14532}}"
U01838,36.0,Male,Chennai,"{""categories"": [""Grocery"", ""Sports"", ""Clothing""], ""brands"": [""Tata"", ""MTR"", ""Reebok"", ""Nike"", ""Zara""], ""price_range"": {""min"": 1846, ""max"": 35163}}"
U01839,44.0,Female,Chennai,"{""categories"": [""Toys"", ""Books"", ""Beauty""], ""brands"": [""Nerf"", ""Hasbro"", ""Oxford"", ""Scholastic"", ""Dove""], ""price_range"": {""min"": 3335, ""max"": 29077}}"
U01840,38.0,Male,Kolkata,"{""categories"": [""Sports"", ""Electronics"", ""Grocery""], ""brands"": [""Reebok"", ""Yonex"", ""Oppo"", ""Sony"", ""Haldirams""], ""price_range"": {""min"": 2229, ""max"": 12605}}"
U01841,28.0,Male,Lucknow,"{""categories"": [""Electronics"", ""Sports""], ""brands"": [""LG"", ""Xiaomi"", ""Decathlon"", ""Yonex""], ""price_range"": {""min"": 1166, ""max"": 11410}}"
U01842,36.0,Female,Mumbai,"{""categories"": [""Home & Kitchen"", ""Toys""], ""brands"": [""Pigeon"", ""Bajaj"", ""Fisher-Price"", ""Hasbro""], ""price_range"": {""min"": 2636, ""max"": 17823}}"
U01843,46.0,Female,Lucknow,"{""categories"": [""Toys"", ""Grocery"", ""Electronics""], ""brands"": [""Hasbro"", ""Fisher-Price"", ""Patanjali"", ""Amul"", ""Apple""], ""price_range"": {""min"": 3162, ""max"": 24238}}"
U01844,61.0,Other,Ahmedabad,"{""categories"": [""Grocery"", ""Sports""], ""brands"": [""MTR"", ""Amul"", ""Nike"", ""Decathlon""], ""price_range"": {""min"": 4707, ""max"": 10400}}"
U01845,48.0,Female,Bangalore,"{""categories"": [""Clothing"", ""Books"", ""Toys""], ""brands"": [""Levis"", ""Peter England"", ""Scholastic"", ""Penguin"", ""Mattel""], ""price_range"": {""min"": 3896, ""max"": 32250}}"
U01846,42.0,Female,Lucknow,"{""categories"": [""Grocery"", ""Clothing""], ""brands"": [""Haldirams"", ""Patanjali"", ""Peter England"", ""Nike""], ""price_range"": {""min"": 2849, ""max"": 37322}}"
U01847,30.0,Male,Chennai,"{""categories"": [""Grocery""], ""brands"": [""Tata"", ""MTR""], ""price_range"": {""min"": 1567, ""max"": 16337}}"
U01848,21.0,Male,Bangalore,"{""categories"": [""Grocery""], ""brands"": [""Nestle"", ""Haldirams""], ""price_range"": {""min"": 699, ""max"": 50616}}"
U01849,31.0,Female,Hyderabad,"{""categories"": [""Sports""], ""brands"": [""Yonex"", ""Nike""], ""price_range"": {""min"": 1719, ""max"": 43611}}"
U01850,38.0,Female,Lucknow,"{""categories"": [""Toys"", ""Electronics""], ""brands"": [""Mattel"", ""Fisher-Price"", ""Oppo"", ""Apple""], ""price_range"": {""min"": 2542, ""max"": 46102}}"
U01851,51.0,Male,Mumbai,"{""categories"": [""Books"", ""Toys"", ""Electronics""], ""brands"": [""Pearson"", ""Oxford"", ""Mattel"", ""Nerf"", ""Sony""], ""price_range"": {""min"": 3772, ""max"": 32278}}"
U01852,31.0,Male,Bangalore,"{""categories"": [""Clothing"", ""Home & Kitchen"", ""Books""], ""brands"": [""Adidas"", ""Puma"", ""LG"", ""IFB"", ""Oxford""], ""price_range"": {""min"": 1484, ""max"": 14530}}"
U01853,43.0,Male,Hyderabad,"{""categories"": [""Beauty""], ""brands"": [""Maybelline"", ""Lakme""], ""price_range"": {""min"": 3415, ""max"": 35839}}"
U01854,48.0,Female,Delhi,"{""categories"": [""Toys""], ""brands"": [""Mattel"", ""Nerf""], ""price_range"": {""min"": 3009, ""max"": 37824}}"
U01855,32.0,Female,Bangalore,"{""categories"": [""Books"", ""Home & Kitchen"", ""Grocery""], ""brands"": [""Oxford"", ""Pearson"", ""Bajaj"", ""Bosch"", ""Amul""], ""price_range"": {""min"": 2116, ""max"": 13345}}"
U01856,28.0,Male,Coimbatore,"{""categories"": [""Toys""], ""brands"": [""Lego"", ""Hot Wheels""], ""price_range"": {""min"": 1010, ""max"": 48819}}"
U01857,30.0,Female,Indore,"{""categories"": [""Books"", ""Electronics"", ""Sports""], ""brands"": [""Pearson"", ""Cambridge"", ""Sony"", ""Oppo"", ""Wilson""], ""price_range"": {""min"": 1207, ""max"": 21236}}"
