interaction_id,user_id,product_id,interaction_type,timestamp,rating,session_id,device,search_query
8127,U0040,P03676,view,2026-01-06 10:51:47,,S1636,mobile,
8128,U0408,P01421,view,2026-01-30 19:51:47,,S0376,desktop,
8129,U0315,P04584,click,2025-12-31 05:51:47,,S0428,tablet,
8130,U0434,P02017,view,2025-12-12 19:51:47,,S1114,desktop,
8131,U0182,P01350,purchase,2025-12-19 01:51:47,4.0,S0545,tablet,
8132,U0493,P01947,purchase,2026-01-02 13:51:47,4.0,S1677,desktop,
8133,U0485,P03327,add_to_cart,2026-02-21 05:51:47,,S0332,mobile,
8134,U0242,P03981,add_to_cart,2025-11-16 00:51:47,,S1602,mobile,
8135,U0243,P00413,view,2025-10-09 14:51:47,,S0967,desktop,
8136,U0103,P00938,click,2026-01-13 02:51:47,,S1013,tablet,
8137,U0297,P02928,view,2026-02-27 02:51:47,,S1740,desktop,
8138,U0149,P00475,search,2026-02-10 09:51:47,,S1649,desktop,clothing
8139,U0476,P01452,view,2025-11-26 13:51:47,,S2000,mobile,
8140,U0109,P00201,wishlist,2025-11-29 12:51:47,,S1907,tablet,
8141,U0178,P01774,view,2025-10-01 11:51:47,,S1593,mobile,
8142,U0411,P03421,view,2025-09-30 05:51:47,,S1113,tablet,
8143,U0185,P03403,search,2025-10-15 20:51:47,,S0469,mobile,books
8144,U0256,P02703,click,2026-01-02 17:51:47,,S0044,mobile,
8145,U0364,P00571,purchase,2026-01-10 07:51:47,5.0,S1102,mobile,
8146,U0289,P01685,view,2026-02-10 19:51:47,,S1619,desktop,
8147,U0479,P02892,view,2026-01-02 19:51:47,,S0164,tablet,
8148,U0416,P04814,search,2025-12-01 01:51:47,,S0643,mobile,home & kitchen
8149,U0434,P03819,add_to_cart,2026-03-16 19:51:47,,S1764,desktop,
8150,U0094,P00567,search,2025-11-18 09:51:47,,S1252,mobile,home & kitchen
8151,U0239,P04954,view,2025-10-22 14:51:47,,S0408,tablet,
8152,U0403,P03349,search,2025-09-26 10:51:47,,S1314,desktop,home & kitchen
8153,U0249,P03532,click,2025-12-23 04:51:47,,S1264,desktop,
8154,U0459,P01651,click,2025-11-02 12:51:47,,S1984,mobile,
8155,U0375,P04866,click,2026-02-12 15:51:47,,S1875,mobile,
8156,U0264,P04391,click,2026-03-22 16:51:47,,S0885,mobile,
8157,U0350,P02357,view,2025-12-13 00:51:47,,S1931,desktop,
8158,U0043,P01857,view,2025-11-05 22:51:47,,S0577,tablet,
8159,U0244,P00989,view,2026-03-13 15:51:47,,S1997,tablet,
8160,U0234,P04643,view,2025-10-19 21:51:47,,S1798,mobile,
8161,U0439,P03128,click,2026-01-03 01:51:47,,S0576,tablet,
8162,U0013,P04998,add_to_cart,2026-02-18 20:51:47,,S1544,desktop,
8163,U0315,P03251,view,2026-02-12 08:51:47,,S0125,tablet,
8164,U0098,P00185,view,2025-12-08 02:51:47,,S0381,mobile,
8165,U0007,P02569,purchase,2025-11-02 16:51:47,4.0,S1174,desktop,
8166,U0264,P02428,search,2026-01-26 15:51:47,,S0773,desktop,home & kitchen
8167,U0044,P01719,click,2026-02-24 16:51:47,,S1075,desktop,
8168,U0089,P00378,add_to_cart,2025-12-19 09:51:47,,S0135,mobile,
8169,U0025,P04807,add_to_cart,2026-02-08 00:51:47,,S0609,mobile,
8170,U0401,P03338,view,2025-10-19 04:51:47,,S1564,desktop,
8171,U0009,P02255,view,2026-02-08 17:51:47,,S0730,desktop,
8172,U0170,P01267,wishlist,2026-02-24 07:51:47,,S1167,mobile,
8173,U0300,P03974,click,2025-10-30 10:51:47,,S0235,tablet,
8174,U0291,P02056,view,2025-10-28 18:51:47,,S0891,desktop,
8175,U0155,P04071,click,2026-02-15 00:51:47,,S0301,desktop,
8176,U0029,P03729,click,2025-10-07 16:51:47,,S1775,tablet,
8177,U0445,P00471,purchase,2025-12-02 11:51:47,4.0,S1560,tablet,
8178,U0311,P00110,click,2025-11-04 18:51:47,,S0314,mobile,
8179,U0468,P03061,click,2025-11-26 05:51:47,,S1762,desktop,
8180,U0096,P01512,click,2026-02-11 23:51:47,,S0526,tablet,
8181,U0144,P00274,click,2026-01-01 10:51:47,,S0935,tablet,
8182,U0459,P02582,purchase,2025-10-16 12:51:47,4.0,S1198,desktop,
8183,U0252,P00963,search,2026-02-18 09:51:47,,S1901,tablet,clothing
8184,U0257,P02426,view,2026-02-23 14:51:47,,S0003,mobile,
8185,U0400,P03224,view,2026-02-25 10:51:47,,S0660,mobile,
8186,U0478,P00997,purchase,2026-02-25 10:51:47,4.0,S1854,mobile,
8187,U0136,P03994,click,2025-10-29 09:51:47,,S0450,tablet,
8188,U0150,P00651,add_to_cart,2026-01-06 06:51:47,,S0883,mobile,
8189,U0311,P00806,add_to_cart,2025-10-23 18:51:47,,S1340,mobile,
8190,U0112,P00796,view,2026-02-03 07:51:47,,S1515,mobile,
8191,U0465,P03877,view,2026-03-10 22:51:47,,S0923,mobile,
8192,U0046,P03249,click,2025-12-08 22:51:47,,S0359,mobile,
8193,U0258,P02941,click,2025-12-11 12:51:47,,S1940,mobile,
8194,U0404,P00727,click,2026-02-04 18:51:47,,S1619,tablet,
8195,U0111,P02237,view,2026-01-28 22:51:47,,S1896,desktop,
8196,U0004,P02416,purchase,2025-12-23 08:51:47,3.0,S1718,tablet,
8197,U0206,P01284,view,2025-10-27 17:51:47,,S1439,tablet,
8198,U0458,P00598,purchase,2025-10-31 17:51:47,5.0,S1429,mobile,
8199,U0042,P04411,view,2025-11-20 05:51:47,,S1324,mobile,
8200,U0234,P04337,click,2025-10-13 02:51:47,,S0897,desktop,
8201,U0224,P03686,click,2026-01-10 20:51:47,,S0529,desktop,
8202,U0056,P02989,click,2026-01-29 04:51:47,,S1828,desktop,
8203,U0496,P04325,view,2025-11-08 17:51:47,,S0442,mobile,
8204,U0474,P04109,wishlist,2026-02-28 14:51:47,,S1262,tablet,
8205,U0188,P02237,view,2026-02-04 09:51:47,,S0341,desktop,
8206,U0135,P00842,add_to_cart,2026-01-05 23:51:47,,S1901,tablet,
8207,U0043,P02007,click,2025-12-19 15:51:47,,S1021,desktop,
8208,U0029,P02149,click,2026-01-19 09:51:47,,S0574,mobile,
8209,U0035,P01797,click,2026-02-07 06:51:47,,S0654,mobile,
8210,U0079,P02092,click,2025-10-29 01:51:47,,S0270,desktop,
8211,U0395,P00265,search,2026-03-16 00:51:47,,S0715,mobile,beauty
8212,U0036,P01566,purchase,2026-02-13 05:51:47,4.0,S0888,mobile,
8213,U0180,P02905,add_to_cart,2026-03-02 02:51:47,,S1539,desktop,
8214,U0355,P01286,view,2025-11-01 09:51:47,,S1039,mobile,
8215,U0045,P01778,view,2025-11-21 08:51:47,,S1006,mobile,
8216,U0103,P04919,click,2026-02-21 20:51:47,,S1956,tablet,
8217,U0048,P02633,view,2025-12-12 15:51:47,,S1308,desktop,
8218,U0490,P04497,click,2026-02-23 04:51:47,,S1485,tablet,
8219,U0448,P01105,click,2025-12-04 10:51:47,,S0333,tablet,
8220,U0130,P04419,view,2025-10-24 15:51:47,,S0825,mobile,
8221,U0250,P04696,purchase,2025-12-12 00:51:47,4.0,S1438,tablet,
8222,U0146,P00563,view,2026-02-22 07:51:47,,S0249,mobile,
8223,U0071,P00771,search,2025-11-19 18:51:47,,S0615,mobile,sports
8224,U0149,P04067,click,2025-10-07 04:51:47,,S0472,desktop,
8225,U0154,P01160,view,2025-09-30 05:51:47,,S1492,mobile,
8226,U0066,P04524,purchase,2026-03-09 23:51:47,3.0,S1391,mobile,
8227,U0495,P04633,view,2026-03-08 18:51:47,,S1702,desktop,
8228,U0246,P03995,click,2026-01-18 17:51:47,,S1406,desktop,
8229,U0197,P00417,click,2025-11-04 09:51:47,,S1790,tablet,
8230,U0349,P04290,click,2026-01-09 23:51:47,,S1641,desktop,
8231,U0137,P02910,view,2026-01-13 20:51:47,,S1263,tablet,
8232,U0260,P02976,view,2025-12-06 02:51:47,,S1532,desktop,
8233,U0162,P02755,search,2025-11-18 06:51:47,,S0864,desktop,electronics
8234,U0482,P00890,view,2026-02-08 09:51:47,,S1717,desktop,
8235,U0048,P01570,view,2026-02-14 07:51:47,,S1951,tablet,
8236,U0488,P04325,click,2025-12-14 13:51:47,,S0611,desktop,
8237,U0494,P02793,click,2025-09-29 01:51:47,,S1007,desktop,
8238,U0033,P03110,click,2025-11-03 14:51:47,,S0890,tablet,
8239,U0121,P01532,view,2025-10-18 14:51:47,,S1087,tablet,
8240,U0327,P02808,view,2026-03-03 13:51:47,,S0808,mobile,
8241,U0244,P01442,view,2025-12-11 16:51:47,,S1038,mobile,
8242,U0051,P00097,add_to_cart,2026-01-13 20:51:47,,S1028,desktop,
8243,U0133,P02906,add_to_cart,2026-01-04 05:51:47,,S0240,mobile,
8244,U0036,P03077,search,2025-11-24 08:51:47,,S0932,tablet,clothing
8245,U0099,P01533,wishlist,2026-03-18 06:51:47,,S0195,mobile,
8246,U0444,P03575,click,2025-12-26 15:51:47,,S1257,tablet,
8247,U0342,P02324,wishlist,2025-11-06 19:51:47,,S0346,tablet,
8248,U0100,P01208,view,2025-11-11 23:51:47,,S0520,tablet,
8249,U0192,P04673,view,2025-10-04 23:51:47,,S1057,desktop,
8250,U0201,P04867,wishlist,2025-12-13 20:51:47,,S1986,tablet,
8251,U0268,P02596,view,2025-12-03 16:51:47,,S0397,tablet,
8252,U0220,P00421,purchase,2026-01-04 04:51:47,4.0,S1867,mobile,
8253,U0438,P01672,view,2026-02-17 09:51:47,,S1969,tablet,
8254,U0134,P01756,view,2025-12-28 04:51:47,,S0190,desktop,
8255,U0474,P02949,view,2026-01-14 01:51:47,,S1262,desktop,
8256,U0012,P03704,click,2026-02-15 04:51:47,,S1259,desktop,
8257,U0079,P04353,wishlist,2026-03-06 10:51:47,,S0001,mobile,
8258,U0486,P02335,purchase,2026-01-18 18:51:47,5.0,S1232,tablet,
8259,U0052,P01933,click,2025-11-14 03:51:47,,S0691,desktop,
8260,U0383,P02999,view,2026-02-23 07:51:47,,S0599,mobile,
8261,U0333,P00848,add_to_cart,2026-03-12 03:51:47,,S0346,tablet,
8262,U0426,P01945,add_to_cart,2025-10-09 09:51:47,,S0274,mobile,
8263,U0375,P00670,add_to_cart,2026-02-23 21:51:47,,S0747,tablet,
8264,U0455,P02069,view,2025-11-01 16:51:47,,S1538,tablet,
8265,U0243,P04385,view,2025-12-02 06:51:47,,S1860,tablet,
8266,U0465,P03798,view,2025-12-18 00:51:47,,S1318,mobile,
8267,U0354,P01876,search,2025-11-25 18:51:47,,S1404,mobile,clothing
8268,U0307,P01858,add_to_cart,2025-10-19 03:51:47,,S1652,tablet,
8269,U0209,P00515,search,2025-10-12 13:51:47,,S0836,desktop,home & kitchen
8270,U0221,P04937,view,2026-01-03 21:51:47,,S0698,mobile,
8271,U0039,P03333,click,2026-02-05 09:51:47,,S1100,desktop,
8272,U0006,P03269,purchase,2025-11-14 22:51:47,4.0,S1509,mobile,
8273,U0225,P03409,view,2025-11-20 01:51:47,,S0943,tablet,
8274,U0131,P03567,click,2025-12-17 11:51:47,,S0529,tablet,
8275,U0354,P04787,view,2026-01-19 02:51:47,,S1822,tablet,
8276,U0196,P03357,click,2026-03-23 15:51:47,,S0363,mobile,
8277,U0341,P02384,click,2026-02-01 17:51:47,,S1451,tablet,
8278,U0255,P03063,add_to_cart,2025-10-18 09:51:47,,S1159,desktop,
8279,U0069,P03893,view,2026-01-28 12:51:47,,S0616,tablet,
8280,U0063,P01253,click,2026-01-22 10:51:47,,S1683,mobile,
8281,U0327,P00192,view,2025-12-27 14:51:47,,S0804,tablet,
8282,U0415,P04214,click,2025-10-23 17:51:47,,S0784,tablet,
8283,U0312,P02927,click,2025-10-20 12:51:47,,S0482,mobile,
8284,U0248,P03097,wishlist,2025-10-16 03:51:47,,S0576,tablet,
8285,U0054,P03757,view,2026-02-14 09:51:47,,S0241,mobile,
8286,U0410,P04533,view,2025-12-25 13:51:47,,S0368,desktop,
8287,U0222,P02915,search,2025-10-21 03:51:47,,S0221,tablet,clothing
8288,U0269,P02742,view,2026-03-16 07:51:47,,S0005,tablet,
8289,U0322,P03080,view,2025-09-25 04:51:47,,S1122,tablet,
8290,U0382,P02874,purchase,2026-03-23 07:51:47,3.0,S0998,desktop,
8291,U0093,P04186,view,2025-11-28 08:51:47,,S0149,mobile,
8292,U0123,P02903,wishlist,2025-10-24 06:51:47,,S1447,tablet,
8293,U0058,P00475,view,2026-01-17 19:51:47,,S0203,desktop,
8294,U0114,P00691,view,2025-09-28 23:51:47,,S1873,desktop,
8295,U0389,P00512,view,2025-10-13 06:51:47,,S1001,desktop,
8296,U0005,P02354,view,2026-01-07 12:51:47,,S0919,tablet,
8297,U0052,P00574,view,2025-12-19 03:51:47,,S0957,tablet,
8298,U0475,P03436,search,2025-12-08 21:51:47,,S1767,mobile,home & kitchen
8299,U0136,P01865,view,2025-12-25 05:51:47,,S0382,mobile,
8300,U0290,P03689,wishlist,2026-02-23 03:51:47,,S0350,mobile,
8301,U0113,P03351,click,2025-12-07 15:51:47,,S1225,tablet,
8302,U0213,P04510,view,2025-11-25 09:51:47,,S0631,tablet,
8303,U0498,P01264,add_to_cart,2026-01-20 12:51:47,,S0705,mobile,
8304,U0342,P00330,view,2025-10-03 23:51:47,,S0345,desktop,
8305,U0452,P04062,view,2025-12-13 03:51:47,,S1934,desktop,
8306,U0497,P00658,click,2025-12-23 20:51:47,,S0147,mobile,
8307,U0240,P04605,click,2025-10-22 05:51:47,,S1776,tablet,
8308,U0376,P04578,click,2025-10-13 10:51:47,,S0206,desktop,
8309,U0263,P03861,add_to_cart,2026-01-26 00:51:47,,S1569,mobile,
8310,U0223,P02315,add_to_cart,2025-10-23 01:51:47,,S1359,desktop,
8311,U0415,P01294,view,2026-01-02 14:51:47,,S0249,mobile,
8312,U0155,P00864,purchase,2026-01-17 06:51:47,5.0,S0183,mobile,
8313,U0453,P01892,view,2025-11-10 06:51:47,,S0408,tablet,
8314,U0488,P04556,view,2025-12-31 21:51:47,,S1380,tablet,
8315,U0393,P04807,view,2026-02-24 18:51:47,,S1863,desktop,
8316,U0051,P04429,search,2025-09-26 16:51:47,,S1791,mobile,toys
8317,U0128,P03464,view,2026-03-13 20:51:47,,S0548,mobile,
8318,U0117,P03836,purchase,2025-10-07 07:51:47,4.0,S0227,tablet,
8319,U0466,P04845,view,2026-01-21 03:51:47,,S1205,mobile,
8320,U0056,P00489,add_to_cart,2025-10-28 16:51:47,,S0348,mobile,
8321,U0193,P02341,view,2026-01-03 19:51:47,,S0142,tablet,
8322,U0463,P02316,wishlist,2026-03-04 09:51:47,,S1684,mobile,
8323,U0310,P02507,click,2026-03-02 17:51:47,,S1326,mobile,
8324,U0130,P01742,purchase,2025-10-22 12:51:47,5.0,S0531,tablet,
8325,U0119,P01285,view,2025-09-25 00:51:47,,S1741,desktop,
8326,U0125,P01385,purchase,2025-12-05 14:51:47,4.0,S1715,desktop,
8327,U0054,P01913,click,2025-12-07 09:51:47,,S1827,mobile,
8328,U0228,P01639,view,2025-11-22 21:51:47,,S0277,tablet,
8329,U0130,P01915,click,2025-11-10 18:51:47,,S0026,tablet,
8330,U0085,P02341,view,2026-01-14 20:51:47,,S1958,tablet,
8331,U0489,P03430,click,2026-03-08 04:51:47,,S0299,desktop,
8332,U0381,P01686,view,2026-02-24 15:51:47,,S0417,tablet,
8333,U0197,P03620,view,2026-02-25 11:51:47,,S1202,mobile,
8334,U0003,P02992,add_to_cart,2026-01-28 02:51:47,,S0374,desktop,
8335,U0486,P04650,view,2025-10-03 03:51:47,,S0459,desktop,
8336,U0104,P03073,click,2026-02-01 19:51:47,,S1216,tablet,
8337,U0023,P04611,view,2026-01-10 00:51:47,,S0555,mobile,
8338,U0473,P02423,view,2025-12-20 17:51:47,,S0679,desktop,
8339,U0049,P02096,wishlist,2026-03-21 15:51:47,,S1077,tablet,
8340,U0104,P02276,click,2025-10-07 15:51:47,,S1868,tablet,
8341,U0137,P02718,view,2026-03-14 04:51:47,,S0636,tablet,
8342,U0418,P04735,view,2025-11-20 01:51:47,,S1402,desktop,
8343,U0138,P00093,view,2025-12-30 06:51:47,,S1087,tablet,
8344,U0478,P01719,search,2025-12-04 11:51:47,,S1852,tablet,home & kitchen
8345,U0193,P01196,purchase,2026-02-23 07:51:47,5.0,S1701,tablet,
8346,U0268,P04026,click,2025-11-20 01:51:47,,S1659,desktop,
8347,U0492,P01917,purchase,2025-11-16 09:51:47,4.0,S1982,mobile,
8348,U0437,P00925,purchase,2025-10-05 13:51:47,4.0,S0647,mobile,
8349,U0397,P03299,view,2025-09-29 05:51:47,,S1216,desktop,
8350,U0281,P02617,click,2026-03-18 18:51:47,,S0159,tablet,
8351,U0189,P03076,view,2026-01-17 08:51:47,,S1005,mobile,
8352,U0245,P04302,purchase,2025-09-25 18:51:47,4.0,S0009,tablet,
8353,U0115,P00425,click,2025-11-11 01:51:47,,S1757,desktop,
8354,U0366,P01116,add_to_cart,2026-02-18 08:51:47,,S1363,mobile,
8355,U0307,P03018,add_to_cart,2025-12-22 05:51:47,,S0470,mobile,
8356,U0092,P01510,view,2026-02-18 07:51:47,,S1811,mobile,
8357,U0047,P02466,view,2025-10-15 20:51:47,,S1453,tablet,
8358,U0267,P01689,view,2025-10-18 01:51:47,,S1691,tablet,
8359,U0041,P01828,view,2026-02-03 23:51:47,,S1272,tablet,
8360,U0388,P03426,view,2025-11-12 11:51:47,,S1577,desktop,
8361,U0208,P01236,click,2025-12-25 04:51:47,,S0404,mobile,
8362,U0069,P01721,add_to_cart,2025-10-24 10:51:47,,S1142,desktop,
8363,U0246,P02030,click,2026-01-24 13:51:47,,S1321,tablet,
8364,U0372,P01261,view,2025-12-01 18:51:47,,S0231,tablet,
8365,U0109,P03980,view,2026-02-03 16:51:47,,S0895,tablet,
8366,U0148,P02223,view,2026-03-03 02:51:47,,S1087,mobile,
8367,U0492,P02953,search,2025-11-29 23:51:47,,S0879,tablet,grocery
8368,U0391,P03041,wishlist,2025-12-19 18:51:47,,S0292,mobile,
8369,U0262,P02902,add_to_cart,2026-02-17 17:51:47,,S1178,desktop,
8370,U0060,P03186,purchase,2026-01-21 03:51:47,5.0,S1131,tablet,
8371,U0313,P02461,search,2025-10-14 12:51:47,,S1816,mobile,books
8372,U0100,P01738,click,2025-12-30 01:51:47,,S1237,tablet,
8373,U0185,P01440,view,2025-09-24 21:51:47,,S0665,desktop,
8374,U0009,P02530,purchase,2026-03-24 00:51:47,4.0,S0292,desktop,
8375,U0291,P03385,click,2026-03-12 05:51:47,,S1645,mobile,
8376,U0022,P00897,add_to_cart,2026-03-02 21:51:47,,S0477,tablet,
8377,U0415,P01523,view,2025-10-05 14:51:47,,S0512,desktop,
8378,U0364,P04029,add_to_cart,2026-01-17 09:51:47,,S0426,desktop,
8379,U0360,P03270,view,2026-02-17 07:51:47,,S0974,tablet,
8380,U0160,P01411,view,2025-12-13 12:51:47,,S1977,tablet,
8381,U0085,P02971,search,2026-02-10 12:51:47,,S1869,tablet,home & kitchen
8382,U0326,P04233,purchase,2026-01-28 01:51:47,5.0,S1509,tablet,
8383,U0369,P00416,purchase,2025-10-26 13:51:47,5.0,S0163,mobile,
8384,U0180,P02894,add_to_cart,2025-11-27 17:51:47,,S1286,mobile,
8385,U0480,P00635,click,2025-12-20 13:51:47,,S1416,desktop,
8386,U0295,P04365,click,2025-10-06 17:51:47,,S1585,desktop,
8387,U0330,P01269,view,2025-10-18 14:51:47,,S1144,mobile,
8388,U0335,P01424,add_to_cart,2025-10-12 00:51:47,,S0679,mobile,
8389,U0361,P04445,wishlist,2026-03-10 20:51:47,,S1664,desktop,
8390,U0135,P03351,view,2025-10-15 09:51:47,,S0916,tablet,
8391,U0234,P04768,view,2025-10-02 14:51:47,,S0550,desktop,
8392,U0363,P02303,add_to_cart,2026-02-09 03:51:47,,S1884,tablet,
8393,U0222,P04532,click,2025-11-14 19:51:47,,S0212,mobile,
8394,U0364,P00368,view,2026-01-04 05:51:47,,S0825,desktop,
8395,U0496,P01383,add_to_cart,2025-10-17 11:51:47,,S0629,mobile,
8396,U0380,P04157,search,2026-02-13 09:51:47,,S0745,mobile,books
8397,U0421,P04889,view,2025-10-10 02:51:47,,S0373,desktop,
8398,U0081,P00934,view,2025-10-17 21:51:47,,S0046,tablet,
8399,U0202,P00933,click,2026-01-25 17:51:47,,S0841,desktop,
8400,U0433,P02147,purchase,2026-01-07 22:51:47,3.0,S1389,mobile,
8401,U0160,P00794,search,2025-12-08 19:51:47,,S1362,tablet,home & kitchen
8402,U0316,P04040,click,2025-10-16 13:51:47,,S1065,desktop,
8403,U0153,P00249,view,2026-02-14 18:51:47,,S1353,tablet,
8404,U0484,P03312,add_to_cart,2025-11-17 20:51:47,,S1088,desktop,
8405,U0097,P02192,view,2025-09-27 17:51:47,,S1630,mobile,
8406,U0067,P00916,view,2025-10-07 09:51:47,,S0515,mobile,
8407,U0063,P02934,purchase,2025-10-17 02:51:47,5.0,S1855,mobile,
8408,U0034,P01137,add_to_cart,2025-10-17 12:51:47,,S0356,mobile,
8409,U0141,P00149,search,2025-11-17 10:51:47,,S1176,mobile,clothing
8410,U0272,P03288,view,2026-01-21 15:51:47,,S0657,tablet,
8411,U0387,P02239,view,2026-03-18 15:51:47,,S1167,mobile,
8412,U0486,P01149,click,2026-03-19 13:51:47,,S1201,mobile,
8413,U0408,P03336,purchase,2025-11-16 18:51:47,5.0,S1924,mobile,
8414,U0464,P02780,add_to_cart,2026-02-17 00:51:47,,S1192,tablet,
8415,U0218,P00856,click,2026-03-17 09:51:47,,S1042,mobile,
8416,U0411,P03699,click,2026-03-16 22:51:47,,S0607,desktop,
8417,U0103,P00190,click,2026-01-23 20:51:47,,S0224,tablet,
8418,U0422,P03835,click,2026-01-22 13:51:47,,S0720,tablet,
8419,U0343,P04581,wishlist,2026-01-02 23:51:47,,S1852,tablet,
8420,U0125,P01584,search,2025-10-10 11:51:47,,S1392,tablet,electronics
8421,U0379,P02731,search,2025-12-14 01:51:47,,S1538,tablet,electronics
8422,U0396,P02029,view,2025-11-12 00:51:47,,S0042,mobile,
8423,U0166,P04088,add_to_cart,2025-10-06 14:51:47,,S0970,tablet,
8424,U0003,P03225,click,2026-01-04 02:51:47,,S0748,tablet,
8425,U0496,P04304,add_to_cart,2025-12-18 03:51:47,,S1224,mobile,
8426,U0204,P04099,click,2026-01-03 16:51:47,,S0302,desktop,
8427,U0393,P00781,view,2026-01-31 06:51:47,,S0115,desktop,
8428,U0487,P04070,view,2025-09-26 23:51:47,,S1896,tablet,
8429,U0165,P03553,add_to_cart,2026-02-26 09:51:47,,S0559,tablet,
8430,U0046,P01442,search,2025-09-27 02:51:47,,S0857,mobile,electronics
8431,U0498,P04887,view,2026-01-25 23:51:47,,S1337,tablet,
8432,U0088,P04171,view,2026-03-16 17:51:47,,S1303,mobile,
8433,U0500,P04969,view,2026-03-15 22:51:47,,S0620,tablet,
8434,U0158,P04447,view,2026-01-05 09:51:47,,S1033,tablet,
8435,U0369,P04324,view,2025-10-12 20:51:47,,S0813,tablet,
8436,U0116,P02921,view,2025-11-19 15:51:47,,S0817,mobile,
8437,U0150,P02927,view,2025-12-19 02:51:47,,S0325,desktop,
8438,U0253,P02600,search,2026-01-19 08:51:47,,S1207,desktop,electronics
8439,U0069,P00411,view,2026-03-03 07:51:47,,S0045,mobile,
8440,U0072,P04641,click,2025-11-27 04:51:47,,S0887,tablet,
8441,U0063,P01074,click,2025-11-25 07:51:47,,S0508,desktop,
8442,U0229,P03863,add_to_cart,2026-01-06 20:51:47,,S0476,mobile,
8443,U0349,P02993,wishlist,2025-12-01 17:51:47,,S0188,desktop,
8444,U0085,P01662,view,2026-02-18 00:51:47,,S1682,mobile,
8445,U0498,P03259,view,2025-10-27 23:51:47,,S0167,tablet,
8446,U0244,P03924,view,2026-01-19 23:51:47,,S0930,tablet,
8447,U0068,P01994,view,2025-12-31 03:51:47,,S1518,desktop,
8448,U0074,P03865,view,2026-01-31 03:51:47,,S1172,desktop,
8449,U0244,P04470,view,2025-10-12 23:51:47,,S0107,desktop,
8450,U0300,P02014,add_to_cart,2026-01-13 17:51:47,,S0212,mobile,
8451,U0487,P02450,purchase,2025-09-28 14:51:47,4.0,S1113,desktop,
8452,U0026,P03761,add_to_cart,2026-03-23 07:51:47,,S1958,desktop,
8453,U0236,P03130,add_to_cart,2026-01-26 04:51:47,,S0647,mobile,
8454,U0064,P03354,view,2025-12-21 04:51:47,,S1529,mobile,
8455,U0143,P04165,search,2025-10-04 17:51:47,,S1875,mobile,sports
8456,U0119,P04628,click,2026-01-23 08:51:47,,S1002,desktop,
8457,U0427,P02931,click,2026-02-14 00:51:47,,S0847,desktop,
8458,U0109,P04749,add_to_cart,2026-03-09 00:51:47,,S0641,desktop,
8459,U0242,P02086,search,2026-02-28 06:51:47,,S1078,desktop,electronics
8460,U0250,P04593,click,2025-12-14 16:51:47,,S1413,desktop,
8461,U0434,P03762,view,2025-11-02 19:51:47,,S0522,desktop,
8462,U0486,P02838,add_to_cart,2026-02-25 19:51:47,,S0097,desktop,
8463,U0343,P00274,purchase,2025-11-29 23:51:47,5.0,S0505,tablet,
8464,U0352,P02042,view,2025-10-07 21:51:47,,S0939,tablet,
8465,U0097,P01329,click,2025-10-06 15:51:47,,S1517,mobile,
8466,U0073,P01595,wishlist,2025-10-20 10:51:47,,S0494,tablet,
8467,U0029,P04721,wishlist,2025-09-25 08:51:47,,S1579,mobile,
8468,U0233,P00876,search,2026-02-07 20:51:47,,S0856,mobile,electronics
8469,U0013,P03471,add_to_cart,2025-12-02 11:51:47,,S0702,tablet,
8470,U0386,P04376,click,2025-10-07 11:51:47,,S0268,mobile,
8471,U0197,P04485,click,2025-11-16 15:51:47,,S1818,tablet,
8472,U0475,P04518,view,2026-02-03 06:51:47,,S0713,desktop,
8473,U0077,P01557,purchase,2026-01-10 03:51:47,3.0,S0017,mobile,
8474,U0489,P03828,purchase,2025-12-14 17:51:47,4.0,S1464,desktop,
8475,U0210,P04752,view,2025-10-07 10:51:47,,S1961,desktop,
8476,U0055,P00402,click,2026-03-05 13:51:47,,S1030,mobile,
8477,U0430,P00639,view,2026-01-20 08:51:47,,S0596,desktop,
8478,U0205,P04489,add_to_cart,2025-11-03 09:51:47,,S1817,desktop,
8479,U0395,P03753,click,2026-03-24 06:51:47,,S1987,tablet,
8480,U0423,P02339,purchase,2025-12-15 04:51:47,4.0,S0035,tablet,
8481,U0095,P03309,purchase,2025-11-22 11:51:47,4.0,S1624,desktop,
8482,U0156,P00686,click,2025-10-03 14:51:47,,S0738,desktop,
8483,U0062,P03951,view,2026-02-21 02:51:47,,S0372,tablet,
8484,U0300,P00803,view,2026-02-25 18:51:47,,S0350,desktop,
8485,U0126,P04775,add_to_cart,2026-03-20 22:51:47,,S1890,mobile,
8486,U0309,P01838,click,2026-01-14 02:51:47,,S1550,tablet,
8487,U0127,P04778,view,2025-10-02 19:51:47,,S0927,tablet,
8488,U0244,P00538,search,2025-11-26 14:51:47,,S1662,tablet,books
8489,U0249,P02689,view,2025-12-19 02:51:47,,S1938,tablet,
8490,U0258,P00356,view,2026-01-19 07:51:47,,S1373,tablet,
8491,U0146,P04929,add_to_cart,2025-11-24 10:51:47,,S0370,mobile,
8492,U0167,P00106,view,2025-10-11 15:51:47,,S0214,desktop,
8493,U0165,P01674,view,2026-03-01 13:51:47,,S1472,mobile,
8494,U0036,P01790,click,2025-12-15 23:51:47,,S1053,mobile,
8495,U0070,P02171,view,2026-02-27 17:51:47,,S1224,desktop,
8496,U0099,P03957,purchase,2025-12-15 15:51:47,5.0,S1143,tablet,
8497,U0077,P01715,wishlist,2025-11-07 23:51:47,,S1465,tablet,
